X ; Y ; T ; dT ;
0.595745 ; 0.206687 ; 0;-9.25596e+61;
0.595745 ; 0.209726 ; 0;-9.25596e+61;
0.595745 ; 0.212766 ; 0;-9.25596e+61;
0.595745 ; 0.215805 ; 0;-9.25596e+61;
0.595745 ; 0.218845 ; 0;-9.25596e+61;
0.595745 ; 0.221884 ; 0;-9.25596e+61;
0.595745 ; 0.224924 ; 0;-9.25596e+61;
0.595745 ; 0.227964 ; 0;-9.25596e+61;
0.595745 ; 0.231003 ; 0;-9.25596e+61;
0.595745 ; 0.234043 ; 0;-9.25596e+61;
0.595745 ; 0.237082 ; 0;-9.25596e+61;
0.595745 ; 0.240122 ; 0;-9.25596e+61;
0.595745 ; 0.243161 ; 0;-9.25596e+61;
0.595745 ; 0.246201 ; 0;-9.25596e+61;
0.595745 ; 0.24924 ; 0;-9.25596e+61;
0.595745 ; 0.25228 ; 0;-9.25596e+61;
0.595745 ; 0.255319 ; 0;-9.25596e+61;
0.595745 ; 0.258359 ; 0;-9.25596e+61;
0.595745 ; 0.261398 ; 0;-9.25596e+61;
0.595745 ; 0.264438 ; 0;-9.25596e+61;
0.595745 ; 0.267477 ; 0;-9.25596e+61;
0.595745 ; 0.270517 ; 0;-9.25596e+61;
0.595745 ; 0.273556 ; 0;-9.25596e+61;
0.595745 ; 0.276596 ; 0;-9.25596e+61;
0.595745 ; 0.279635 ; 0;-9.25596e+61;
0.595745 ; 0.282675 ; 0;-9.25596e+61;
0.595745 ; 0.285714 ; 0;-9.25596e+61;
0.595745 ; 0.288754 ; 0;-9.25596e+61;
0.595745 ; 0.291793 ; 0;-9.25596e+61;
0.595745 ; 0.294833 ; 0;-9.25596e+61;
0.595745 ; 0.297872 ; 0;-9.25596e+61;
0.595745 ; 0.300912 ; 0;-9.25596e+61;
0.595745 ; 0.303951 ; 0;-9.25596e+61;
0.595745 ; 0.306991 ; 0;-9.25596e+61;
0.595745 ; 0.31003 ; 0;-9.25596e+61;
0.595745 ; 0.31307 ; 0;-9.25596e+61;
0.595745 ; 0.316109 ; 0;-9.25596e+61;
0.595745 ; 0.319149 ; 0;-9.25596e+61;
0.595745 ; 0.322188 ; 0;-9.25596e+61;
0.595745 ; 0.325228 ; 3;-9.25596e+61;
0.595745 ; 0.328267 ; 3;-9.25596e+61;
0.595745 ; 0.331307 ; 3;-9.25596e+61;
0.595745 ; 0.334347 ; 3;-9.25596e+61;
0.595745 ; 0.337386 ; 3;-9.25596e+61;
0.595745 ; 0.340426 ; 3;-9.25596e+61;
0.595745 ; 0.343465 ; 3;-9.25596e+61;
0.595745 ; 0.346505 ; 3;-9.25596e+61;
0.595745 ; 0.349544 ; 3;-9.25596e+61;
0.595745 ; 0.352584 ; 3;-9.25596e+61;
0.595745 ; 0.355623 ; 3;-9.25596e+61;
0.595745 ; 0.358663 ; 3;-9.25596e+61;
0.595745 ; 0.361702 ; 3;-9.25596e+61;
0.595745 ; 0.364742 ; 3;-9.25596e+61;
0.595745 ; 0.367781 ; 3;-9.25596e+61;
0.595745 ; 0.370821 ; 3;-9.25596e+61;
0.595745 ; 0.37386 ; 3;-9.25596e+61;
0.595745 ; 0.3769 ; 3;-9.25596e+61;
0.595745 ; 0.379939 ; 3;-9.25596e+61;
0.595745 ; 0.382979 ; 3;-9.25596e+61;
0.595745 ; 0.386018 ; 3;-9.25596e+61;
0.595745 ; 0.389058 ; 3;-9.25596e+61;
0.595745 ; 0.392097 ; 3;-9.25596e+61;
0.595745 ; 0.395137 ; 3;-9.25596e+61;
0.595745 ; 0.398176 ; 3;-9.25596e+61;
0.595745 ; 0.401216 ; 3;-9.25596e+61;
0.595745 ; 0.404255 ; 3;-9.25596e+61;
0.595745 ; 0.407295 ; 3;-9.25596e+61;
0.595745 ; 0.410334 ; 3;-9.25596e+61;
0.595745 ; 0.413374 ; 3;-9.25596e+61;
0.595745 ; 0.416413 ; 3;-9.25596e+61;
0.595745 ; 0.419453 ; 3;-9.25596e+61;
0.595745 ; 0.422492 ; 3;-9.25596e+61;
0.595745 ; 0.425532 ; 3;-9.25596e+61;
0.595745 ; 0.428571 ; 3;-9.25596e+61;
0.595745 ; 0.431611 ; 3;-9.25596e+61;
0.595745 ; 0.43465 ; 3;-9.25596e+61;
0.595745 ; 0.43769 ; 3;-9.25596e+61;
0.595745 ; 0.440729 ; 3;-9.25596e+61;
0.595745 ; 0.443769 ; 3;-9.25596e+61;
0.595745 ; 0.446809 ; 3;-9.25596e+61;
0.595745 ; 0.449848 ; 3;-9.25596e+61;
0.595745 ; 0.452888 ; 3;-9.25596e+61;
0.595745 ; 0.455927 ; 3;-9.25596e+61;
0.595745 ; 0.458967 ; 3;-9.25596e+61;
0.595745 ; 0.462006 ; 3;-9.25596e+61;
0.595745 ; 0.465046 ; 3;-9.25596e+61;
0.595745 ; 0.468085 ; 3;-9.25596e+61;
0.595745 ; 0.471125 ; 3;-9.25596e+61;
0.595745 ; 0.474164 ; 3;-9.25596e+61;
0.595745 ; 0.477204 ; 3;-9.25596e+61;
0.595745 ; 0.480243 ; 3;-9.25596e+61;
0.595745 ; 0.483283 ; 3;-9.25596e+61;
0.595745 ; 0.486322 ; 3;-9.25596e+61;
0.595745 ; 0.489362 ; 3;-9.25596e+61;
0.595745 ; 0.492401 ; 3;-9.25596e+61;
0.595745 ; 0.495441 ; 3;-9.25596e+61;
0.595745 ; 0.49848 ; 3;-9.25596e+61;
0.595745 ; 0.50152 ; 3;-9.25596e+61;
0.595745 ; 0.504559 ; 3;-9.25596e+61;
0.595745 ; 0.507599 ; 3;-9.25596e+61;
0.595745 ; 0.510638 ; 3;-9.25596e+61;
0.595745 ; 0.513678 ; 3;-9.25596e+61;
0.595745 ; 0.516717 ; 3;-9.25596e+61;
0.595745 ; 0.519757 ; 3;-9.25596e+61;
0.595745 ; 0.522796 ; 3;-9.25596e+61;
0.595745 ; 0.525836 ; 3;-9.25596e+61;
0.595745 ; 0.528875 ; 3;-9.25596e+61;
0.595745 ; 0.531915 ; 3;-9.25596e+61;
0.595745 ; 0.534954 ; 3;-9.25596e+61;
0.595745 ; 0.537994 ; 3;-9.25596e+61;
0.595745 ; 0.541033 ; 3;-9.25596e+61;
0.595745 ; 0.544073 ; 3;-9.25596e+61;
0.595745 ; 0.547112 ; 3;-9.25596e+61;
0.595745 ; 0.550152 ; 3;-9.25596e+61;
0.595745 ; 0.553191 ; 3;-9.25596e+61;
0.595745 ; 0.556231 ; 3;-9.25596e+61;
0.595745 ; 0.559271 ; 3;-9.25596e+61;
0.595745 ; 0.56231 ; 3;-9.25596e+61;
0.595745 ; 0.56535 ; 3;-9.25596e+61;
0.595745 ; 0.568389 ; 3;-9.25596e+61;
0.595745 ; 0.571429 ; 3;-9.25596e+61;
0.595745 ; 0.574468 ; 3;-9.25596e+61;
0.595745 ; 0.577508 ; 3;-9.25596e+61;
0.595745 ; 0.580547 ; 3;-9.25596e+61;
0.595745 ; 0.583587 ; 3;-9.25596e+61;
0.595745 ; 0.586626 ; 3;-9.25596e+61;
0.595745 ; 0.589666 ; 3;-9.25596e+61;
0.595745 ; 0.592705 ; 3;-9.25596e+61;
0.595745 ; 0.595745 ; 3;-9.25596e+61;
0.595745 ; 0.598784 ; 3;-9.25596e+61;
0.595745 ; 0.601824 ; 3;-9.25596e+61;
0.595745 ; 0.604863 ; 3;-9.25596e+61;
0.595745 ; 0.607903 ; 3;-9.25596e+61;
0.595745 ; 0.610942 ; 3;-9.25596e+61;
0.595745 ; 0.613982 ; 3;-9.25596e+61;
0.595745 ; 0.617021 ; 3;-9.25596e+61;
0.595745 ; 0.620061 ; 3;-9.25596e+61;
0.595745 ; 0.6231 ; 3;-9.25596e+61;
0.595745 ; 0.62614 ; 3;-9.25596e+61;
0.595745 ; 0.629179 ; 3;-9.25596e+61;
0.595745 ; 0.632219 ; 3;-9.25596e+61;
0.595745 ; 0.635258 ; 3;-9.25596e+61;
0.595745 ; 0.638298 ; 3;-9.25596e+61;
0.595745 ; 0.641337 ; 3;-9.25596e+61;
0.595745 ; 0.644377 ; 3;-9.25596e+61;
0.595745 ; 0.647416 ; 3;-9.25596e+61;
0.595745 ; 0.650456 ; 3;-9.25596e+61;
0.595745 ; 0.653495 ; 3;-9.25596e+61;
0.595745 ; 0.656535 ; 3;-9.25596e+61;
0.595745 ; 0.659574 ; 3;-9.25596e+61;
0.595745 ; 0.662614 ; 3;-9.25596e+61;
0.595745 ; 0.665653 ; 3;-9.25596e+61;
0.595745 ; 0.668693 ; 3;-9.25596e+61;
0.595745 ; 0.671733 ; 3;-9.25596e+61;
0.595745 ; 0.674772 ; 3;-9.25596e+61;
0.595745 ; 0.677812 ; 0;-9.25596e+61;
0.595745 ; 0.680851 ; 0;-9.25596e+61;
0.595745 ; 0.683891 ; 0;-9.25596e+61;
0.595745 ; 0.68693 ; 0;-9.25596e+61;
0.595745 ; 0.68997 ; 0;-9.25596e+61;
0.595745 ; 0.693009 ; 0;-9.25596e+61;
0.595745 ; 0.696049 ; 0;-9.25596e+61;
0.595745 ; 0.699088 ; 0;-9.25596e+61;
0.595745 ; 0.702128 ; 0;-9.25596e+61;
0.595745 ; 0.705167 ; 0;-9.25596e+61;
0.595745 ; 0.708207 ; 0;-9.25596e+61;
0.595745 ; 0.711246 ; 0;-9.25596e+61;
0.595745 ; 0.714286 ; 0;-9.25596e+61;
0.595745 ; 0.717325 ; 0;-9.25596e+61;
0.595745 ; 0.720365 ; 0;-9.25596e+61;
0.595745 ; 0.723404 ; 0;-9.25596e+61;
0.595745 ; 0.726444 ; 0;-9.25596e+61;
0.595745 ; 0.729483 ; 0;-9.25596e+61;
0.595745 ; 0.732523 ; 0;-9.25596e+61;
0.595745 ; 0.735562 ; 0;-9.25596e+61;
0.595745 ; 0.738602 ; 0;-9.25596e+61;
0.595745 ; 0.741641 ; 0;-9.25596e+61;
0.595745 ; 0.744681 ; 0;-9.25596e+61;
0.595745 ; 0.74772 ; 0;-9.25596e+61;
0.595745 ; 0.75076 ; 0;-9.25596e+61;
0.595745 ; 0.753799 ; 0;-9.25596e+61;
0.595745 ; 0.756839 ; 0;-9.25596e+61;
0.595745 ; 0.759878 ; 0;-9.25596e+61;
0.595745 ; 0.762918 ; 0;-9.25596e+61;
0.595745 ; 0.765957 ; 0;-9.25596e+61;
0.595745 ; 0.768997 ; 0;-9.25596e+61;
0.595745 ; 0.772036 ; 0;-9.25596e+61;
0.595745 ; 0.775076 ; 0;-9.25596e+61;
0.595745 ; 0.778116 ; 0;-9.25596e+61;
0.595745 ; 0.781155 ; 0;-9.25596e+61;
0.595745 ; 0.784195 ; 0;-9.25596e+61;
0.595745 ; 0.787234 ; 0;-9.25596e+61;
0.595745 ; 0.790274 ; 0;-9.25596e+61;
0.595745 ; 0.793313 ; 0;-9.25596e+61;
0.595745 ; 0.796353 ; 0;-9.25596e+61;
0.595745 ; 0.799392 ; 0;-9.25596e+61;
0.595745 ; 0.802432 ; 0;-9.25596e+61;
0.595745 ; 0.805471 ; 0;-9.25596e+61;
0.595745 ; 0.808511 ; 0;-9.25596e+61;
0.595745 ; 0.81155 ; 0;-9.25596e+61;
0.595745 ; 0.81459 ; 0;-9.25596e+61;
0.595745 ; 0.817629 ; 0;-9.25596e+61;
0.595745 ; 0.820669 ; 0;-9.25596e+61;
0.595745 ; 0.823708 ; 0;-9.25596e+61;
0.595745 ; 0.826748 ; 0;-9.25596e+61;
0.595745 ; 0.829787 ; 0;-9.25596e+61;
0.595745 ; 0.832827 ; 0;-9.25596e+61;
0.595745 ; 0.835866 ; 0;-9.25596e+61;
0.595745 ; 0.838906 ; 0;-9.25596e+61;
0.595745 ; 0.841945 ; 0;-9.25596e+61;
0.595745 ; 0.844985 ; 0;-9.25596e+61;
0.595745 ; 0.848024 ; 0;-9.25596e+61;
0.595745 ; 0.851064 ; 0;-9.25596e+61;
0.595745 ; 0.854103 ; 0;-9.25596e+61;
0.595745 ; 0.857143 ; 0;-9.25596e+61;
0.595745 ; 0.860182 ; 0;-9.25596e+61;
0.595745 ; 0.863222 ; 0;-9.25596e+61;
0.595745 ; 0.866261 ; 0;-9.25596e+61;
0.595745 ; 0.869301 ; 0;-9.25596e+61;
0.595745 ; 0.87234 ; 0;-9.25596e+61;
0.595745 ; 0.87538 ; 0;-9.25596e+61;
0.595745 ; 0.878419 ; 0;-9.25596e+61;
0.595745 ; 0.881459 ; 0;-9.25596e+61;
0.595745 ; 0.884498 ; 0;-9.25596e+61;
0.595745 ; 0.887538 ; 0;-9.25596e+61;
0.595745 ; 0.890578 ; 0;-9.25596e+61;
0.595745 ; 0.893617 ; 0;-9.25596e+61;
0.595745 ; 0.896657 ; 0;-9.25596e+61;
0.595745 ; 0.899696 ; 0;-9.25596e+61;
0.595745 ; 0.902736 ; 0;-9.25596e+61;
0.595745 ; 0.905775 ; 0;-9.25596e+61;
0.595745 ; 0.908815 ; 0;-9.25596e+61;
0.595745 ; 0.911854 ; 0;-9.25596e+61;
0.595745 ; 0.914894 ; 0;-9.25596e+61;
0.595745 ; 0.917933 ; 0;-9.25596e+61;
0.595745 ; 0.920973 ; 0;-9.25596e+61;
0.595745 ; 0.924012 ; 0;-9.25596e+61;
0.595745 ; 0.927052 ; 0;-9.25596e+61;
0.595745 ; 0.930091 ; 0;-9.25596e+61;
0.595745 ; 0.933131 ; 0;-9.25596e+61;
0.595745 ; 0.93617 ; 0;-9.25596e+61;
0.595745 ; 0.93921 ; 0;-9.25596e+61;
0.595745 ; 0.942249 ; 0;-9.25596e+61;
0.595745 ; 0.945289 ; 0;-9.25596e+61;
0.595745 ; 0.948328 ; 0;-9.25596e+61;
0.595745 ; 0.951368 ; 0;-9.25596e+61;
0.595745 ; 0.954407 ; 0;-9.25596e+61;
0.595745 ; 0.957447 ; 0;-9.25596e+61;
0.595745 ; 0.960486 ; 0;-9.25596e+61;
0.595745 ; 0.963526 ; 0;-9.25596e+61;
0.595745 ; 0.966565 ; 0;-9.25596e+61;
0.595745 ; 0.969605 ; 0;-9.25596e+61;
0.595745 ; 0.972644 ; 0;-9.25596e+61;
0.595745 ; 0.975684 ; 0;-9.25596e+61;
0.595745 ; 0.978723 ; 0;-9.25596e+61;
0.595745 ; 0.981763 ; 0;-9.25596e+61;
0.595745 ; 0.984802 ; 0;-9.25596e+61;
0.595745 ; 0.987842 ; 0;-9.25596e+61;
0.595745 ; 0.990881 ; 0;-9.25596e+61;
0.595745 ; 0.993921 ; 0;-9.25596e+61;
0.595745 ; 0.99696 ; 0;-9.25596e+61;
0.595745 ; 1 ; 0;-9.25596e+61;
0.598784 ; 0 ; 0;-9.25596e+61;
0.598784 ; 0.00303951 ; 0;-9.25596e+61;
0.598784 ; 0.00607903 ; 0;-9.25596e+61;
0.598784 ; 0.00911854 ; 0;-9.25596e+61;
0.598784 ; 0.0121581 ; 0;-9.25596e+61;
0.598784 ; 0.0151976 ; 0;-9.25596e+61;
0.598784 ; 0.0182371 ; 0;-9.25596e+61;
0.598784 ; 0.0212766 ; 0;-9.25596e+61;
0.598784 ; 0.0243161 ; 0;-9.25596e+61;
0.598784 ; 0.0273556 ; 0;-9.25596e+61;
0.598784 ; 0.0303951 ; 0;-9.25596e+61;
0.598784 ; 0.0334347 ; 0;-9.25596e+61;
0.598784 ; 0.0364742 ; 0;-9.25596e+61;
0.598784 ; 0.0395137 ; 0;-9.25596e+61;
0.598784 ; 0.0425532 ; 0;-9.25596e+61;
0.598784 ; 0.0455927 ; 0;-9.25596e+61;
0.598784 ; 0.0486322 ; 0;-9.25596e+61;
0.598784 ; 0.0516717 ; 0;-9.25596e+61;
0.598784 ; 0.0547112 ; 0;-9.25596e+61;
0.598784 ; 0.0577508 ; 0;-9.25596e+61;
0.598784 ; 0.0607903 ; 0;-9.25596e+61;
0.598784 ; 0.0638298 ; 0;-9.25596e+61;
0.598784 ; 0.0668693 ; 0;-9.25596e+61;
0.598784 ; 0.0699088 ; 0;-9.25596e+61;
0.598784 ; 0.0729483 ; 0;-9.25596e+61;
0.598784 ; 0.0759878 ; 0;-9.25596e+61;
0.598784 ; 0.0790274 ; 0;-9.25596e+61;
0.598784 ; 0.0820669 ; 0;-9.25596e+61;
0.598784 ; 0.0851064 ; 0;-9.25596e+61;
0.598784 ; 0.0881459 ; 0;-9.25596e+61;
0.598784 ; 0.0911854 ; 0;-9.25596e+61;
0.598784 ; 0.0942249 ; 0;-9.25596e+61;
0.598784 ; 0.0972644 ; 0;-9.25596e+61;
0.598784 ; 0.100304 ; 0;-9.25596e+61;
0.598784 ; 0.103343 ; 0;-9.25596e+61;
0.598784 ; 0.106383 ; 0;-9.25596e+61;
0.598784 ; 0.109422 ; 0;-9.25596e+61;
0.598784 ; 0.112462 ; 0;-9.25596e+61;
0.598784 ; 0.115502 ; 0;-9.25596e+61;
0.598784 ; 0.118541 ; 0;-9.25596e+61;
0.598784 ; 0.121581 ; 0;-9.25596e+61;
0.598784 ; 0.12462 ; 0;-9.25596e+61;
0.598784 ; 0.12766 ; 0;-9.25596e+61;
0.598784 ; 0.130699 ; 0;-9.25596e+61;
0.598784 ; 0.133739 ; 0;-9.25596e+61;
0.598784 ; 0.136778 ; 0;-9.25596e+61;
0.598784 ; 0.139818 ; 0;-9.25596e+61;
0.598784 ; 0.142857 ; 0;-9.25596e+61;
0.598784 ; 0.145897 ; 0;-9.25596e+61;
0.598784 ; 0.148936 ; 0;-9.25596e+61;
0.598784 ; 0.151976 ; 0;-9.25596e+61;
0.598784 ; 0.155015 ; 0;-9.25596e+61;
0.598784 ; 0.158055 ; 0;-9.25596e+61;
0.598784 ; 0.161094 ; 0;-9.25596e+61;
0.598784 ; 0.164134 ; 0;-9.25596e+61;
0.598784 ; 0.167173 ; 0;-9.25596e+61;
0.598784 ; 0.170213 ; 0;-9.25596e+61;
0.598784 ; 0.173252 ; 0;-9.25596e+61;
0.598784 ; 0.176292 ; 0;-9.25596e+61;
0.598784 ; 0.179331 ; 0;-9.25596e+61;
0.598784 ; 0.182371 ; 0;-9.25596e+61;
0.598784 ; 0.18541 ; 0;-9.25596e+61;
0.598784 ; 0.18845 ; 0;-9.25596e+61;
0.598784 ; 0.191489 ; 0;-9.25596e+61;
0.598784 ; 0.194529 ; 0;-9.25596e+61;
0.598784 ; 0.197568 ; 0;-9.25596e+61;
0.598784 ; 0.200608 ; 0;-9.25596e+61;
0.598784 ; 0.203647 ; 0;-9.25596e+61;
0.598784 ; 0.206687 ; 0;-9.25596e+61;
0.598784 ; 0.209726 ; 0;-9.25596e+61;
0.598784 ; 0.212766 ; 0;-9.25596e+61;
0.598784 ; 0.215805 ; 0;-9.25596e+61;
0.598784 ; 0.218845 ; 0;-9.25596e+61;
0.598784 ; 0.221884 ; 0;-9.25596e+61;
0.598784 ; 0.224924 ; 0;-9.25596e+61;
0.598784 ; 0.227964 ; 0;-9.25596e+61;
0.598784 ; 0.231003 ; 0;-9.25596e+61;
0.598784 ; 0.234043 ; 0;-9.25596e+61;
0.598784 ; 0.237082 ; 0;-9.25596e+61;
0.598784 ; 0.240122 ; 0;-9.25596e+61;
0.598784 ; 0.243161 ; 0;-9.25596e+61;
0.598784 ; 0.246201 ; 0;-9.25596e+61;
0.598784 ; 0.24924 ; 0;-9.25596e+61;
0.598784 ; 0.25228 ; 0;-9.25596e+61;
0.598784 ; 0.255319 ; 0;-9.25596e+61;
0.598784 ; 0.258359 ; 0;-9.25596e+61;
0.598784 ; 0.261398 ; 0;-9.25596e+61;
0.598784 ; 0.264438 ; 0;-9.25596e+61;
0.598784 ; 0.267477 ; 0;-9.25596e+61;
0.598784 ; 0.270517 ; 0;-9.25596e+61;
0.598784 ; 0.273556 ; 0;-9.25596e+61;
0.598784 ; 0.276596 ; 0;-9.25596e+61;
0.598784 ; 0.279635 ; 0;-9.25596e+61;
0.598784 ; 0.282675 ; 0;-9.25596e+61;
0.598784 ; 0.285714 ; 0;-9.25596e+61;
0.598784 ; 0.288754 ; 0;-9.25596e+61;
0.598784 ; 0.291793 ; 0;-9.25596e+61;
0.598784 ; 0.294833 ; 0;-9.25596e+61;
0.598784 ; 0.297872 ; 0;-9.25596e+61;
0.598784 ; 0.300912 ; 0;-9.25596e+61;
0.598784 ; 0.303951 ; 0;-9.25596e+61;
0.598784 ; 0.306991 ; 0;-9.25596e+61;
0.598784 ; 0.31003 ; 0;-9.25596e+61;
0.598784 ; 0.31307 ; 0;-9.25596e+61;
0.598784 ; 0.316109 ; 0;-9.25596e+61;
0.598784 ; 0.319149 ; 0;-9.25596e+61;
0.598784 ; 0.322188 ; 0;-9.25596e+61;
0.598784 ; 0.325228 ; 0;-9.25596e+61;
0.598784 ; 0.328267 ; 3;-9.25596e+61;
0.598784 ; 0.331307 ; 3;-9.25596e+61;
0.598784 ; 0.334347 ; 3;-9.25596e+61;
0.598784 ; 0.337386 ; 3;-9.25596e+61;
0.598784 ; 0.340426 ; 3;-9.25596e+61;
0.598784 ; 0.343465 ; 3;-9.25596e+61;
0.598784 ; 0.346505 ; 3;-9.25596e+61;
0.598784 ; 0.349544 ; 3;-9.25596e+61;
0.598784 ; 0.352584 ; 3;-9.25596e+61;
0.598784 ; 0.355623 ; 3;-9.25596e+61;
0.598784 ; 0.358663 ; 3;-9.25596e+61;
0.598784 ; 0.361702 ; 3;-9.25596e+61;
0.598784 ; 0.364742 ; 3;-9.25596e+61;
0.598784 ; 0.367781 ; 3;-9.25596e+61;
0.598784 ; 0.370821 ; 3;-9.25596e+61;
0.598784 ; 0.37386 ; 3;-9.25596e+61;
0.598784 ; 0.3769 ; 3;-9.25596e+61;
0.598784 ; 0.379939 ; 3;-9.25596e+61;
0.598784 ; 0.382979 ; 3;-9.25596e+61;
0.598784 ; 0.386018 ; 3;-9.25596e+61;
0.598784 ; 0.389058 ; 3;-9.25596e+61;
0.598784 ; 0.392097 ; 3;-9.25596e+61;
0.598784 ; 0.395137 ; 3;-9.25596e+61;
0.598784 ; 0.398176 ; 3;-9.25596e+61;
0.598784 ; 0.401216 ; 3;-9.25596e+61;
0.598784 ; 0.404255 ; 3;-9.25596e+61;
0.598784 ; 0.407295 ; 3;-9.25596e+61;
0.598784 ; 0.410334 ; 3;-9.25596e+61;
0.598784 ; 0.413374 ; 3;-9.25596e+61;
0.598784 ; 0.416413 ; 3;-9.25596e+61;
0.598784 ; 0.419453 ; 3;-9.25596e+61;
0.598784 ; 0.422492 ; 3;-9.25596e+61;
0.598784 ; 0.425532 ; 3;-9.25596e+61;
0.598784 ; 0.428571 ; 3;-9.25596e+61;
0.598784 ; 0.431611 ; 3;-9.25596e+61;
0.598784 ; 0.43465 ; 3;-9.25596e+61;
0.598784 ; 0.43769 ; 3;-9.25596e+61;
0.598784 ; 0.440729 ; 3;-9.25596e+61;
0.598784 ; 0.443769 ; 3;-9.25596e+61;
0.598784 ; 0.446809 ; 3;-9.25596e+61;
0.598784 ; 0.449848 ; 3;-9.25596e+61;
0.598784 ; 0.452888 ; 3;-9.25596e+61;
0.598784 ; 0.455927 ; 3;-9.25596e+61;
0.598784 ; 0.458967 ; 3;-9.25596e+61;
0.598784 ; 0.462006 ; 3;-9.25596e+61;
0.598784 ; 0.465046 ; 3;-9.25596e+61;
0.598784 ; 0.468085 ; 3;-9.25596e+61;
0.598784 ; 0.471125 ; 3;-9.25596e+61;
0.598784 ; 0.474164 ; 3;-9.25596e+61;
0.598784 ; 0.477204 ; 3;-9.25596e+61;
0.598784 ; 0.480243 ; 3;-9.25596e+61;
0.598784 ; 0.483283 ; 3;-9.25596e+61;
0.598784 ; 0.486322 ; 3;-9.25596e+61;
0.598784 ; 0.489362 ; 3;-9.25596e+61;
0.598784 ; 0.492401 ; 3;-9.25596e+61;
0.598784 ; 0.495441 ; 3;-9.25596e+61;
0.598784 ; 0.49848 ; 3;-9.25596e+61;
0.598784 ; 0.50152 ; 3;-9.25596e+61;
0.598784 ; 0.504559 ; 3;-9.25596e+61;
0.598784 ; 0.507599 ; 3;-9.25596e+61;
0.598784 ; 0.510638 ; 3;-9.25596e+61;
0.598784 ; 0.513678 ; 3;-9.25596e+61;
0.598784 ; 0.516717 ; 3;-9.25596e+61;
0.598784 ; 0.519757 ; 3;-9.25596e+61;
0.598784 ; 0.522796 ; 3;-9.25596e+61;
0.598784 ; 0.525836 ; 3;-9.25596e+61;
0.598784 ; 0.528875 ; 3;-9.25596e+61;
0.598784 ; 0.531915 ; 3;-9.25596e+61;
0.598784 ; 0.534954 ; 3;-9.25596e+61;
0.598784 ; 0.537994 ; 3;-9.25596e+61;
0.598784 ; 0.541033 ; 3;-9.25596e+61;
0.598784 ; 0.544073 ; 3;-9.25596e+61;
0.598784 ; 0.547112 ; 3;-9.25596e+61;
0.598784 ; 0.550152 ; 3;-9.25596e+61;
0.598784 ; 0.553191 ; 3;-9.25596e+61;
0.598784 ; 0.556231 ; 3;-9.25596e+61;
0.598784 ; 0.559271 ; 3;-9.25596e+61;
0.598784 ; 0.56231 ; 3;-9.25596e+61;
0.598784 ; 0.56535 ; 3;-9.25596e+61;
0.598784 ; 0.568389 ; 3;-9.25596e+61;
0.598784 ; 0.571429 ; 3;-9.25596e+61;
0.598784 ; 0.574468 ; 3;-9.25596e+61;
0.598784 ; 0.577508 ; 3;-9.25596e+61;
0.598784 ; 0.580547 ; 3;-9.25596e+61;
0.598784 ; 0.583587 ; 3;-9.25596e+61;
0.598784 ; 0.586626 ; 3;-9.25596e+61;
0.598784 ; 0.589666 ; 3;-9.25596e+61;
0.598784 ; 0.592705 ; 3;-9.25596e+61;
0.598784 ; 0.595745 ; 3;-9.25596e+61;
0.598784 ; 0.598784 ; 3;-9.25596e+61;
0.598784 ; 0.601824 ; 3;-9.25596e+61;
0.598784 ; 0.604863 ; 3;-9.25596e+61;
0.598784 ; 0.607903 ; 3;-9.25596e+61;
0.598784 ; 0.610942 ; 3;-9.25596e+61;
0.598784 ; 0.613982 ; 3;-9.25596e+61;
0.598784 ; 0.617021 ; 3;-9.25596e+61;
0.598784 ; 0.620061 ; 3;-9.25596e+61;
0.598784 ; 0.6231 ; 3;-9.25596e+61;
0.598784 ; 0.62614 ; 3;-9.25596e+61;
0.598784 ; 0.629179 ; 3;-9.25596e+61;
0.598784 ; 0.632219 ; 3;-9.25596e+61;
0.598784 ; 0.635258 ; 3;-9.25596e+61;
0.598784 ; 0.638298 ; 3;-9.25596e+61;
0.598784 ; 0.641337 ; 3;-9.25596e+61;
0.598784 ; 0.644377 ; 3;-9.25596e+61;
0.598784 ; 0.647416 ; 3;-9.25596e+61;
0.598784 ; 0.650456 ; 3;-9.25596e+61;
0.598784 ; 0.653495 ; 3;-9.25596e+61;
0.598784 ; 0.656535 ; 3;-9.25596e+61;
0.598784 ; 0.659574 ; 3;-9.25596e+61;
0.598784 ; 0.662614 ; 3;-9.25596e+61;
0.598784 ; 0.665653 ; 3;-9.25596e+61;
0.598784 ; 0.668693 ; 3;-9.25596e+61;
0.598784 ; 0.671733 ; 3;-9.25596e+61;
0.598784 ; 0.674772 ; 0;-9.25596e+61;
0.598784 ; 0.677812 ; 0;-9.25596e+61;
0.598784 ; 0.680851 ; 0;-9.25596e+61;
0.598784 ; 0.683891 ; 0;-9.25596e+61;
0.598784 ; 0.68693 ; 0;-9.25596e+61;
0.598784 ; 0.68997 ; 0;-9.25596e+61;
0.598784 ; 0.693009 ; 0;-9.25596e+61;
0.598784 ; 0.696049 ; 0;-9.25596e+61;
0.598784 ; 0.699088 ; 0;-9.25596e+61;
0.598784 ; 0.702128 ; 0;-9.25596e+61;
0.598784 ; 0.705167 ; 0;-9.25596e+61;
0.598784 ; 0.708207 ; 0;-9.25596e+61;
0.598784 ; 0.711246 ; 0;-9.25596e+61;
0.598784 ; 0.714286 ; 0;-9.25596e+61;
